id_poi;poi;lat;lon;found;distance_m;api_lat;api_lon;image_url;nb_results
0;Vers la Forêt d'Eu à VTT;49.704962;1.4788275;True;42.93;49.705346;1.478765;https://panoramax.openstreetmap.fr/derivates/c9/bd/ea/2a/4432-4b98-bdf7-3705fbbe95cf/sd.jpg;5
1;De Rouen à Forges-les-Eaux;49.4332945;1.10618979;False;;;;;10
2;L'Orée des Près - Gite familial;49.8753083;0.98187158;False;;;;;0
3;Festival de danse : Plein Phare Out;49.49359;0.10097;True;1.72;49.493586;0.100993;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/99/06/c6/a7/228b-40a5-99fd-c9bce6143f41/sd.jpg;10
4;Location de vélos - Bureau d'Information Touristique de Jumièges;49.4346353;0.8207907;True;2.85;49.434614008;0.820812554;https://panoramax.openstreetmap.fr/derivates/00/bc/58/7b/9df6-4352-b09c-1fffbba911f1/sd.jpg;10
5;[Exposition temporaire] Jacques-Émile Blanche et Celia Saxton Noble : une amitié anglaise;49.8727897;1.0438285;False;;;;;0
6;De Yainville à Jumièges;49.4522949;0.83200023;False;;;;;0
7;Ekla ! Concert live pour livre pop-up animé par Compagnie Turnsteak;49.46313;1.07078;True;33.02;49.4633798;1.0705329;https://panoramax.openstreetmap.fr/derivates/4c/05/b4/67/406c-422c-b89f-2fd2d82e4ad8/sd.jpg;10
8;Silleron et Iclon à VTT;49.829923;0.790955;False;;;;;0
9;Animation nature pour les tout-petits;49.554264;0.181841;True;12.97;49.55437;0.181766;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/e0/e8/d1/50/40bc-4191-92cc-2c3f9a302554/sd.jpg;10
10;Musée Pierre Corneille - Maison des Champs;49.3896909;1.02115777;False;;;;;0
11;Pub Janine - La Grande École;49.4882739;0.1084304;True;20.2;49.488291;0.108152;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/5a/5c/4e/33/fcd5-45bd-bbe2-de933e7817b9/sd.jpg;10
12;Le Donjon de Rouen;49.4464099;1.09444078;True;10.19;49.4463328;1.0943646;https://panoramax.openstreetmap.fr/derivates/2d/68/ca/d8/f9a3-42ca-a802-c7cebb506045/sd.jpg;10
13;Rando Yourte;49.8492521;0.62329263;False;;;;;6
14;Hôtel Les Arcades;49.9267667;1.079382;True;7.39;49.9267003;1.0793857;https://panoramax.openstreetmap.fr/derivates/cc/d2/50/5d/ea3f-4dbf-a7ae-f9208b1e4414/sd.jpg;10
15;Domaine Le Clos des Fontaines;49.4340365;0.8182253;False;;;;;0
16;Visit and Run;49.613311;1.545886;False;;;;;0
17;Les ateliers créatifs du Croco : Fleurs crépon;49.7176358;1.0993315;True;26.55;49.7175716;1.0996872;https://panoramax.openstreetmap.fr/derivates/e8/aa/0e/5c/a537-4bd9-805f-33883da5ba0f/sd.jpg;10
18;Cirque-Théâtre d'Elbeuf;49.2907524;1.01117056;True;6.9;49.290793112;1.011098756;https://panoramax.openstreetmap.fr/derivates/e7/9b/0a/c8/24ba-4605-b8b9-ff77db2ab1fb/sd.jpg;9
19;Le Rive Gauche;49.3803992;1.10120474;True;5.34;49.380440414;1.101166931;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/29/0c/53/3e/81d7-4458-b78e-7852c944a77a/sd.jpg;10
20;Atelier créatif : Cadre mural végétal;49.5037784;0.0942485;False;;;;;10
21;La Belle de Beauval;49.721716;1.02033655;False;;;;;0
22;Laurie Guerrero - Fresques et team buildings;49.7074851;0.2051629;True;1.96;49.707482;0.205136;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/28/8d/db/a5/0207-44ed-a4cd-1bb48deefe21/sd.jpg;10
23;Gîtes de France® - Le Manoir de Tessy;49.8622666;0.99303056;False;;;;;0
24;Foire Agricole de Bacqueville en Caux;49.7863094;0.99904944;False;;;;;0
25;La Chaumière;50.0167768;1.5031608;False;;;;;10
26;Fête du goût et de l'artisanat;49.8940342;0.8716147;True;39.34;49.89369557;0.87177394;https://panoramax.openstreetmap.fr/derivates/1f/82/4c/49/5eed-4021-8bb2-e7710cb6ca2c/sd.jpg;8
27;Guérin Location;49.9284146;1.08226067;True;25.4;49.928587875;1.08202946;https://panoramax.openstreetmap.fr/derivates/af/78/2c/2b/f23b-4d55-95fa-6fee23522f3f/sd.jpg;10
28;[Brocante];49.9050978;1.09436641;False;;;;;0
29;Musée Industriel Vivant Expotec 103 - Moulin Saint-Gilles;49.438279;1.133683;True;20.38;49.4384427;1.1338097;https://panoramax.openstreetmap.fr/derivates/47/54/11/ff/568f-4e66-9881-30421bd127c5/sd.jpg;10
30;L'Afloria - Head Spa;49.696481;0.1977289;True;19.72;49.696393;0.197967;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/aa/7c/89/bd/f75d-4c27-9e91-43f68e6aefca/sd.jpg;10
31;[Création immersive] Au jardin des potiniers;49.9061814;1.0940258;False;;;;;0
32;Randonnée apéro My French Rhum;49.8402847;0.9905579;False;;;;;0
33;Aux portes d'Yvetot;49.5781528;0.76045731;False;;;;;0
34;Atelier de l’Ethnothèque : clayonnage et fascinage;49.4975326;0.7573669;True;7.26;49.4974742;0.757322092;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/22/0f/9b/d6/22f4-47a9-8f35-a355c128b2c6/sd.jpg;10
35;Musée du Tissage Charles Denis;49.707982;0.7559637;False;;;;;0
36;Quincamp'Fest;49.51955;1.20316;False;;;;;0
37;Valleuse des Grandes-Dalles;49.80617;0.49559;False;;;;;0
38;Gîte du Vieux Puits N°2;49.8957643;0.91337417;False;;;;;0
39;Exposition : Petites voiles;49.4889481;0.1143016;True;21.66;49.489133;0.114396;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/0b/51/84/e6/5ef6-49f2-8a8a-2ff5cb969f7c/sd.jpg;10
40;La Grillade;49.7593275;0.3626056;False;;;;;0
41;Visite guidée - Criel-sur-Mer : Circuit du patrimoine architectural;50.017558;1.3158049;False;;;;;1
42;Brocante;49.9895521;1.4214813;False;;;;;0
43;Peinture sur enduit de chaux frais peinture affresco;49.476084;1.406129;False;;;;;0
44;Jardin des Damville;49.4505853;1.6522555;False;;;;;0
45;Aître Saint-Maclou;49.4398949;1.09947523;True;4.29;49.4398637;1.0995102;https://panoramax.openstreetmap.fr/derivates/a1/ca/35/27/e662-4358-bbda-8614a6538257/sd.jpg;10
46;[Cabaret] Bingo disco;49.9213557;1.0799553;False;;;;;10
47;Gîtes de France® - Auleclairlogis;49.5675055;0.30322222;True;3.61;49.567537;0.30321;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/dc/ed/79/4e/ec43-4f04-bb4e-e140506714e7/sd.jpg;10
48;réouverture de la Micro Folie d'Yquebeuf;49.5903797;1.2581554;False;;;;;0
49;Fête communale de Canville les deux églises avec marché artisanal/ retraite aux flambeaux avec défilé de majorettes/ feu d'artifice;49.7704359;0.84102999;False;;;;;0
50;Séance de yoga;49.8633661;0.711919;True;24.45;49.863583333;0.711972222;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/f2/a1/b9/85/be8e-4a47-9f51-6b38f8a47967/sd.jpg;6
51;Stage de chant : Bab Assalam;50.030264;1.386167;True;27.81;50.030117;1.385852;https://panoramax.openstreetmap.fr/derivates/13/a9/5e/b1/e6b9-420f-8e8f-43bc9d4c38eb/sd.jpg;10
52;Hôtel Les Initiés;49.4419889;1.09238023;True;7.02;49.4420497;1.0923542;https://panoramax.openstreetmap.fr/derivates/10/4a/bb/65/efd7-4c94-bedb-7dc4c747ab12/sd.jpg;10
53;Concert : Catherine Lara en trio;49.500977;0.1435657;True;12.2;49.500868;0.143585;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/d2/84/d0/15/84f7-46d3-9b32-dc098c75adef/sd.jpg;10
54;"Atelier théâtre enfants : ""Les gardiens de la nature""";50.017558;1.3158049;False;;;;;1
55;Enduro Truite;49.77878;0.99704;False;;;;;0
56;Rencontre : Tatiana de Rosnay;49.4915537;0.1087973;True;12.94;49.491565;0.108619;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/83/f4/c1/b1/c6b7-4a46-bffa-945d6d5ece3b/sd.jpg;10
57;Divernet;49.9254147;1.07568879;True;4.21;49.9254287;1.0756341;https://panoramax.openstreetmap.fr/derivates/15/fe/fd/31/54eb-4205-96b1-d06b724052c5/sd.jpg;10
58;Hôtel de la Plage;49.904435;0.92268438;False;;;;;0
59;Tennis Etretat Cap de Caux;49.705421;0.209279;True;4.07;49.705398;0.209323;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/2c/4f/ad/13/f237-4324-bb5d-aa3f0f30dc39/sd.jpg;10
60;[Foire à tout];49.8704484;1.0518932;False;;;;;0
61;Yvetot Normandie Tourisme;49.617333;0.754906;False;;;;;0
62;Lin et l'Autre · Normandie;49.90487;0.992512;True;23.08;49.9049403;0.9928153;https://panoramax.openstreetmap.fr/derivates/47/68/31/cb/2474-4b3e-8f95-a83e60426964/sd.jpg;7
63;La Maison sur la Falaise;50.0573239;1.3760477;True;9.68;50.0572662;1.3759462;https://panoramax.openstreetmap.fr/derivates/d2/06/e4/32/fa88-4c4e-ae1d-9e46d36b1c07/sd.jpg;10
64;Sur la Piste des Comtes d'Evreux;49.5016233;0.58281603;True;43.97;49.501423;0.583341;https://panoramax.openstreetmap.fr/derivates/11/6f/38/de/cee5-44aa-9ed6-d020af92292e/sd.jpg;10
65;Le Cap Fagnet / Fécamp (site classé) : les blockhaus;49.7676284;0.36963948;False;;;;;0
66;Plage-Baignade Saint-Valery-en-Caux;49.870122;0.71578823;False;;;;;2
67;Bienvenue chez M. Goubert;49.7661871;0.3671446;False;;;;;0
68;Rouen gourmande;49.4404281;1.093544;True;4.31;49.440425;1.0936034;https://panoramax.openstreetmap.fr/derivates/0c/fd/8a/73/ffe3-432c-8a9f-6795dd9e7276/sd.jpg;10
69;Mon P'tit resto;49.6612881;0.8785383;True;39.43;49.660935411;0.87848178;https://panoramax.openstreetmap.fr/derivates/42/0b/38/d3/3fe4-4b37-983d-ac7b55a4f2c2/sd.jpg;1
70;L'Etoile de mer;49.70695;0.207388;True;3.79;49.706984;0.207384;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/51/02/ab/f5/b526-45b1-a862-e7407186c4e9/sd.jpg;10
71;Pôle de santé libéral et ambulatoire Gournay en Bray;49.4784002;1.7239127;False;;;;;6
72;App'art 2 et App'art 3;50.0609909;1.3709107;True;0.55;50.0609958;1.370912;https://panoramax.openstreetmap.fr/derivates/8f/3b/0a/2b/1ce8-4c1c-97dc-9210b98f4919/sd.jpg;10
73;Mme TARLEE Catherine;50.053368;1.392653;True;5.81;50.0534152;1.3926879;https://panoramax.openstreetmap.fr/derivates/d2/f9/87/39/8321-4539-b275-6b2b35bd932c/sd.jpg;10
74;La Riv'Yères;50.0183496;1.31436499;True;35.54;50.0184022;1.3138744;https://panoramax.openstreetmap.fr/derivates/2b/12/4b/cc/5904-4047-9ad1-eca43801567c/sd.jpg;10
75;Gîtes de France® - Gîte  de la Forêt;49.524671;0.743182;True;0.97;49.524679686;0.743182283;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/f3/e4/39/a9/d494-4367-a6d1-5965a63da981/sd.jpg;10
76;Traversée du Havre en voitures anciennes;49.6402759;0.2225154;True;0.59;49.6402784;0.2225082;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/48/64/6d/24/3389-4718-a69f-280b73ea4ab3/sd.jpg;10
77;Sortie nature : Transhumance;49.6863179;0.1974784;True;4.47;49.686279;0.197494;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/0e/08/52/a9/5ff0-4735-b948-d78c59247510/sd.jpg;10
78;Oh ! Croco : Bricolage Kazoo;49.7176358;1.0993315;True;26.55;49.7175716;1.0996872;https://panoramax.openstreetmap.fr/derivates/e8/aa/0e/5c/a537-4bd9-805f-33883da5ba0f/sd.jpg;10
79;Plage-Baignade Saint-Aubin-sur-Mer;49.8939924;0.87116199;True;49.9;49.89367718;0.87165777;https://panoramax.openstreetmap.fr/derivates/b2/8a/93/c4/8e50-4d2a-8853-45869f740856/sd.jpg;8
80;[Sport] Gala de Gymnastique aux Agrès;49.8737296;1.0476766;False;;;;;0
81;Montigny;49.767051;1.14157399;False;;;;;0
82;Gites beauregard - Gîte Madeleine;49.92935;1.08314;True;31.57;49.929081941;1.083285279;https://panoramax.openstreetmap.fr/derivates/f8/a3/a9/22/1d09-45f5-bbc1-fd7f36de2110/sd.jpg;10
83;Maison des forêts Darnétal;49.4379765;1.15881296;False;;;;;0
84;Maître Jean;49.8965869;1.65975189;False;;;;;0
85;Le Camp de César;49.94038;1.1415;True;14.19;49.94034715;1.1416916;https://panoramax.openstreetmap.fr/derivates/2c/94/67/b0/b9cc-47d1-91ae-8cd88ec5f1e1/sd.jpg;7
86;L'Écrin du Manoir du Perroy;49.55128;0.75454;False;;;;;0
87;Gratte-Panche;49.95574;1.42144;False;;;;;0
88;Loto;49.8304275;1.0279592;False;;;;;0
89;Circuit du Courval;49.857974;1.657494;False;;;;;0
90;[Spectacle] Dansons l'opéra;49.9241256;1.0742735;True;22.16;49.9241342;1.0739643;https://panoramax.openstreetmap.fr/derivates/90/fc/a1/c4/79e1-491a-8c4f-4900aa7f318b/sd.jpg;10
91;"Lecture-conférence photographique ""la Normandie"" par Gilles Régnier";49.7059107;0.9625195;False;;;;;0
92;Atelier créatif : Cyanotype;49.5037784;0.0942485;False;;;;;10
93;Claricello - Fantaisie musicale pour trio extravagant;49.4446789;1.1001902;True;23.46;49.4447446;1.0998818;https://panoramax.openstreetmap.fr/derivates/e9/92/e1/19/934a-4d37-8e83-d7b05cd04e01/sd.jpg;10
94;Les Sérénades de Printemps du Vert Galant;49.539626;1.223672;False;;;;;8
95;Les Racines du Goût;49.6696676;1.4911537;False;;;;;0
96;Aire de Camping-Car de Ry;49.4722942;1.3444567;True;23.31;49.472198;1.34417;https://panoramax.openstreetmap.fr/derivates/73/dd/0b/f7/dd5c-4d3c-be67-837827442082/sd.jpg;4
97;Gîtes de France® - Le Varvannes;49.68125;0.966682;False;;;;;0
98;Site Médiéval de Blainville-Crevon;49.5042744;1.30462106;False;;;;;0
99;Gîtes de France® - La Petite Maison;49.6943805;0.47773889;False;;;;;0
100;Visite découverte du village du lin;49.8651013;0.88805211;True;24.83;49.865321;0.88799;https://panoramax.openstreetmap.fr/derivates/a4/4d/5a/c9/d1a6-42b1-92b1-42f3d5ce33ea/sd.jpg;4
101;Visite guidée du manoir d'Auffay;49.729212;0.6818054;False;;;;;0
102;[Concert] Festival de Musique Ancienne;49.8850082;1.1374462;False;;;;;0
103;La Plaine de Sonimare à cheval;49.680784;0.74038208;False;;;;;0
104;Table ronde : Arctique - eldorado maritime ou zone à risques ? Mercredi 15;49.4850974;0.11676722;True;10.43;49.4851902;0.1167463;https://panoramax.openstreetmap.fr/derivates/42/f7/55/f6/91cc-40db-ac9c-a6213ab8f18b/sd.jpg;9
105;Point Plage de Dieppe · Initiations aux loisirs nautiques et location de matériel;49.9266235;1.08033734;True;14.78;49.92651;1.08023;https://panoramax.openstreetmap.fr/derivates/e8/71/69/71/26a4-40c6-ae80-9985df52ba81/sd.jpg;10
106;Pressoir du Bois Gribout;49.679;0.71682;False;;;;;0
107;Centre hospitalier du Belvédère;49.4583051;1.0809364;True;12.97;49.458222972;1.080808972;https://panoramax.openstreetmap.fr/derivates/c7/b9/d6/cb/b5d3-401b-b0e3-b69926de1614/sd.jpg;10
108;Vacances de printemps créatives avec Manufactory;49.4892907;0.108098;True;7.68;49.4892228;0.1080782;https://panoramax-storage-public-fast.s3.gra.perf.cloud.ovh.net/derivates/26/5b/49/93/c5ca-4f7d-8baa-22eefeb8f144/sd.jpg;10
109;Les ateliers théâtre sur scène;50.0547342;1.42771872;True;5.89;50.0546825;1.4277007;https://panoramax.openstreetmap.fr/derivates/43/a3/17/2a/0c73-4d12-8efd-ce65612330d5/sd.jpg;10
110;La Jolie Fécampoise;49.75534;0.37585;False;;;;;0
111;Défilé Charlott';49.6961637;1.4921802;True;25.74;49.695934;1.492224;https://panoramax.openstreetmap.fr/derivates/de/1d/56/40/7bb9-447e-ac71-825b818d32d0/sd.jpg;5
112;Visite de Buchy;49.5856526;1.3629912;False;;;;;0
113;Gîte L'ancienne Forge;49.5686186;0.7236844;False;;;;;0
114;Klic-klac c'est dans la boîte;49.51584;0.66302;False;;;;;10
115;Salon du livre;50.0627409;1.3688819;True;21.71;50.062577779;1.369049042;https://panoramax.openstreetmap.fr/derivates/48/ce/42/84/16ab-4b21-9b94-b81bbd6f108c/sd.jpg;10
116;Scène ouverte fête de la musique;49.7176358;1.0993315;True;26.55;49.7175716;1.0996872;https://panoramax.openstreetmap.fr/derivates/e8/aa/0e/5c/a537-4bd9-805f-33883da5ba0f/sd.jpg;10
117;Vilaterre;49.836384;0.98260234;False;;;;;0
118;Hôtel B&B Yvetot;49.61686;0.77571;False;;;;;0
119;Gare de Longroy-Gamaches;49.98221;1.55322;False;;;;;0
120;La Ferme du Pays;49.5258378;1.02012307;False;;;;;0
121;Monroe;49.44015;1.09517;True;36.0;49.4398265;1.0951912;https://panoramax.openstreetmap.fr/derivates/9a/8d/21/03/da28-4e43-bb72-f60c20cd652a/sd.jpg;10
